Title	Authors	Pdf	Presentation	Volume_Name	Notes
Statistical Machine Translation: Foundations and Recent Advances	Franz Josef Och		https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Och.pdf		Tutorial Notes
Interlinguas and Semantic Roles	Mike Dillinger		https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Dillinger.pdf		Tutorial Notes
