Title	Authors	Pdf	Presentation	Volume_Name	Notes
The Open A.I. Kit: General Machine Learning Modules from Statistical Machine Translation	Walker, Daniel J.	https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Walker.pdf			Open-source machine translation
An Open Architecture for Transfer-based Machine Translation between Spanish and Basque	Iñaki Alegria and Diaz de Ilarraza, Arantza and Gorka Labaka and Mikel Lersundi and Aingeru Mayor and Kepa Sarasola and Forcada, Mikel L. and Sergio Ortiz-Rojas and Lluís Padró	https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Alegria.pdf			Open-source machine translation
Open Source Machine Translation with DELPH-IN	Francis Bond and Stephan Oepen and Melanie Siegel and Ann Copestake and Dan Flickinger	https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Bond.pdf			Open-source machine translation
An Open-Source Shallow-Transfer Machine Translation Toolbox: Consequences of Its Release and Availability	Carme Armentano-Oller and Corbí-Bellot, Antonio M. and Forcada, Mikel L. and Mireia Ginestí-Rosell and Boyan Bonev and Sergio Ortiz-Rojas and Pérez-Ortiz, Juan Antonio and Gema Ramírez-Sánchez and Felipe Sánchez-Martínez	https://aclanthology.org/www.mt-archive.info/05/MTS-2005-Armentano-Oller.pdf			Open-source machine translation
